id,name,country_id,state_id
939,"Departamento de Marcos Juárez",11,3642
940,"Departamento de Mburucuyá",11,3638
941,"Departamento de Mercedes",11,3638
942,"Departamento de Metán",11,3643
943,"Departamento de Minas",11,3642
944,"Departamento de Minas",11,3648
945,"Departamento de Monte Caseros",11,3638
946,"Departamento de Montecarlo",11,3644
947,"Departamento de Monteros",11,3637
948,"Departamento de Moreno",11,3635
949,"Departamento de Mártires",11,3651
950,"Departamento de Nueve de Julio",11,3640
951,"Departamento de Nueve de Julio",11,3641
952,"Departamento de Nueve de Julio",11,3634
953,"Departamento de Oberá",11,3644
954,"Departamento de O’Higgins",11,3640
955,"Departamento de Paraná",11,3654
956,"Departamento de Paso de Indios",11,3651
957,"Departamento de Paso de los Libres",11,3638
958,"Departamento de Pilcomayo",11,3652
959,"Departamento de Pomán",11,3647
960,"Departamento de Presidencia de la Plaza",11,3640
961,"Departamento de Presidente Roque Sáenz Peña",11,3642
962,"Departamento de Quitilipi",11,3640
963,"Departamento de Rawson",11,3651
964,"Departamento de Rawson",11,3634
965,"Departamento de Rinconada",11,3645
966,"Departamento de Rivadavia",11,3634
967,"Departamento de Rivadavia",11,3646
968,"Departamento de Rivadavia",11,3643
969,"Departamento de Robles",11,3635
970,"Departamento de Rosario de Lerma",11,3643
971,"Departamento de Rosario de la Frontera",11,3643
972,"Departamento de Río Chico",11,3649
973,"Departamento de Río Chico",11,3637
974,"Departamento de Río Cuarto",11,3642
975,"Departamento de Río Hondo",11,3635
976,"Departamento de Río Primero",11,3642
977,"Departamento de Río Seco",11,3642
978,"Departamento de Río Segundo",11,3642
979,"Departamento de Río Senguerr",11,3651
980,"Departamento de Saladas",11,3638
981,"Departamento de San Alberto",11,3642
982,"Departamento de San Carlos",11,3643
983,"Departamento de San Carlos",11,3646
984,"Departamento de San Cosme",11,3638
985,"Departamento de San Cristóbal",11,3641
986,"Departamento de San Fernando",11,3640
987,"Departamento de San Ignacio",11,3644
988,"Departamento de San Javier",11,3641
989,"Departamento de San Javier",11,3644
990,"Departamento de San Javier",11,3642
991,"Departamento de San Justo",11,3642
992,"Departamento de San Justo",11,3641
993,"Departamento de San Lorenzo",11,3641
994,"Departamento de San Lorenzo",11,3640
995,"Departamento de San Luis del Palmar",11,3638
996,"Departamento de San Martín",11,3638
997,"Departamento de San Martín",11,3635
998,"Departamento de San Martín",11,3634
999,"Departamento de San Martín",11,3646
1000,"Departamento de San Martín",11,3641
1001,"Departamento de San Miguel",11,3638
1002,"Departamento de San Pedro",11,3644
1003,"Departamento de San Rafael",11,3646
1004,"Departamento de San Roque",11,3638
1005,"Departamento de Santa Lucía",11,3634
1006,"Departamento de Santa María",11,3647
1007,"Departamento de Santa Rosa",11,3647
1008,"Departamento de Santa Rosa",11,3646
1009,"Departamento de Santo Tomé",11,3638
1010,"Departamento de Sargento Cabral",11,3640
1011,"Departamento de Sarmiento",11,3635
1012,"Departamento de Sarmiento",11,3651
1013,"Departamento de Sarmiento",11,3634
1014,"Departamento de Sauce",11,3638
1015,"Departamento de Simoca",11,3637
1016,"Departamento de Sobremonte",11,3642
1017,"Departamento de Tapenagá",11,3640
1018,"Departamento de Tehuelches",11,3651
1019,"Departamento de Telsen",11,3651
1020,"Departamento de Tinogasta",11,3647
1021,"Departamento de Toay",11,3655
1022,"Departamento de Totoral",11,3642
1023,"Departamento de Trancas",11,3637
1024,"Departamento de Tulumba",11,3642
1025,"Departamento de Tumbaya",11,3645
1026,"Departamento de Tunuyán",11,3646
1027,"Departamento de Tupungato",11,3646
1028,"Departamento de Ullúm",11,3634
1029,"Departamento de Unión",11,3642
1030,"Departamento de Valle Viejo",11,3647
1031,"Departamento de Veinticinco de Mayo",11,3644
1032,"Departamento de Veinticinco de Mayo",11,3639
1033,"Departamento de Vera",11,3641
1034,"Departamento de Yerba Buena",11,3637
1035,"Departamento de Zapala",11,3648
1036,"Departamento de Zonda",11,3634
1037,Despeñaderos,11,3642
1038,Devoto,11,3642
1039,"Deán Funes",11,3642
1040,Diamante,11,3654
1041,Doblas,11,3655
1042,Dolavón,11,3651
1043,Domínguez,11,3654
1044,"Dos Arroyos",11,3644
1045,"Dos de Mayo",11,3644
1046,"Eduardo Castex",11,3655
1047,"El Aguilar",11,3645
1048,"El Alcázar",11,3644
1049,"El Arañado",11,3642
1050,"El Bolsón",11,3639
1051,"El Calafate",11,3649
1052,"El Carril",11,3643
1053,"El Colorado",11,3652
1054,"El Cuy",11,3639
1055,"El Galpón",11,3643
1056,"El Hoyo",11,3635
1057,"El Huecú",11,3648
1058,"El Maitén",11,3651
1059,"El Quebrachal",11,3643
1060,"El Rodeo",11,3647
1061,"El Soberbio",11,3644
1062,"El Trébol",11,3641
1063,"El Tío",11,3642
1064,Elena,11,3642
1065,"Embajador Martini",11,3655
1066,Embalse,11,3642
1067,Embarcación,11,3643
1068,Empedrado,11,3638
1069,Esperanza,11,3641
1070,Esquel,11,3651
1071,Esquina,11,3638
1072,"Estanislao del Campo",11,3652
1073,Etruria,11,3642
1074,Famaillá,11,3637
1075,Federación,11,3654
1076,Federal,11,3654
1077,"Felipe Yofré",11,3638
1078,Fiambalá,11,3647
1079,Firmat,11,3641
1080,"Florentino Ameghino",11,3644
1081,Fontana,11,3640
1082,Formosa,11,3652
1083,"Fraile Pintado",11,3645
1084,"Fray Luis A. Beltrán",11,3641
1085,"Fray Luis Beltrán",11,3639
1086,Funes,11,3641
1087,Gaimán,11,3651
1088,Gancedo,11,3640
1089,Garruchos,11,3638
1090,Garuhapé,11,3644
1091,Garupá,11,3644
1092,Gastre,11,3651
1093,"Gato Colorado",11,3641
1094,"General Acha",11,3655
1095,"General Alvear",11,3644
1096,"General Baldissera",11,3642
1097,"General Cabrera",11,3642
1098,"General Campos",11,3654
1099,"General Conesa",11,3639
1100,"General Enrique Godoy",11,3639
1101,"General Enrique Mosconi",11,3643
1102,"General Enrique Mosconi",11,3652
1103,"General Fernández Oro",11,3639
1104,"General Galarza",11,3654
1105,"General José de San Martín",11,3640
1106,"General Levalle",11,3642
1107,"General Manuel J. Campos",11,3655
1108,"General Pico",11,3655
1109,"General Pinedo",11,3640
1110,"General Ramírez",11,3654
1111,"General Roca",11,3642
1112,"General Roca",11,3639
1113,"General San Martín",11,3655
1114,"General Vedia",11,3640
1115,"Gobernador Costa",11,3651
1116,"Gobernador Gregores",11,3649
1117,"Gobernador Gálvez",11,3641
1118,"Gobernador Juan E. Martínez",11,3638
1119,"Gobernador Mansilla",11,3654
1120,"Gobernador Roca",11,3644
1121,"Gobernador Virasora",11,3638
1122,"Godoy Cruz",11,3646
1123,Goya,11,3638
1124,"Granadero Baigorria",11,3641
1125,Graneros,11,3637
1126,Gualeguay,11,3654
1127,Gualeguaychú,11,3654
1128,Guaraní,11,3644
1129,Guatimozín,11,3642
1130,Guatraché,11,3655
1131,Gálvez,11,3641
1132,Hasenkamp,11,3654
1133,Helvecia,11,3641
1134,Herlitzka,11,3638
1135,"Hermoso Campo",11,3640
1136,Hernando,11,3642
1137,Hernández,11,3654
1138,Herradura,11,3652
1139,Herrera,11,3654
1140,Hersilia,11,3641
1141,"Hoyo de Epuyén",11,3651
1142,Hualfín,11,3647
1143,Huanchillas,11,3642
1144,"Huerta Grande",11,3642
1145,Huillapima,11,3647
1146,"Huinca Renancó",11,3642
1147,Humahuaca,11,3645
1148,Ibarreta,11,3652
1149,Icaño,11,3647
1150,Idiazábal,11,3642
1151,"Ingeniero Guillermo N. Juárez",11,3652
1152,"Ingeniero Jacobacci",11,3639
1153,"Ingeniero Luiggi",11,3655
1154,"Ingeniero Luis A. Huergo",11,3639
1155,"Ingenio La Esperanza",11,3645
1156,Inriville,11,3642
1157,"Intendente Alvear",11,3655
1158,"Iriondo Department",11,3641
1159,"Isla Verde",11,3642
1160,Italó,11,3642
1161,Itatí,11,3638
1162,Ituzaingó,11,3638
1163,"Itá Ibaté",11,3638
1164,"Jacinto Arauz",11,3655
1165,"James Craik",11,3642
1166,"Jardín América",11,3644
1167,"Jesús María",11,3642
1168,"Joaquín V. González",11,3643
1169,"José de San Martín",11,3651
1170,"Juan Martín de Pueyrredón",11,3636
1171,"Juan Pujol",11,3638
1172,"Junín de los Andes",11,3648
1173,"Justiniano Posse",11,3642
1174,"Justo Daract",11,3636
1175,"La Adela",11,3655
1176,"La Banda",11,3635
1177,"La Caldera",11,3643
1178,"La Calera",11,3642
1179,"La Carlota",11,3642
1180,"La Cesira",11,3642
1181,"La Clotilde",11,3640
1182,"La Cocha",11,3637
1183,"La Criolla",11,3654
1184,"La Cruz",11,3638
1185,"La Cumbre",11,3642
1186,"La Eduvigis",11,3640
1187,"La Escondida",11,3640
1188,"La Falda",11,3642
1189,"La Francia",11,3642
1190,"La Granja",11,3642
1191,"La Leonesa",11,3640
1192,"La Maruja",11,3655
1193,"La Mendieta",11,3645
1194,"La Para",11,3642
1195,"La Paz",11,3654
1196,"La Playosa",11,3642
1197,"La Puerta de San José",11,3647
1198,"La Punta",11,3636
1199,"La Quiaca",11,3645
1200,"La Rioja",11,3653
1201,"La Tigra",11,3640
1202,"La Toma",11,3636
1203,"La Verde",11,3640
1204,Laborde,11,3642
1205,Laboulaye,11,3642
1206,"Lago Puelo",11,3651
1207,"Laguna Larga",11,3642
1208,"Laguna Limpia",11,3640
1209,"Laguna Naick-Neck",11,3652
1210,"Laguna Paiva",11,3641
1211,"Laguna Yema",11,3652
1212,Lamarque,11,3639
1213,Lapachito,11,3640
1214,Larroque,11,3654
1215,"Las Acequias",11,3642
1216,"Las Breñas",11,3640
1217,"Las Coloradas",11,3648
1218,"Las Garcitas",11,3640
1219,"Las Heras",11,3646
1220,"Las Heras",11,3649
1221,"Las Higueras",11,3642
1222,"Las Junturas",11,3642
1223,"Las Lajas",11,3648
1224,"Las Lajitas",11,3643
1225,"Las Lomitas",11,3652
1226,"Las Ovejas",11,3648
1227,"Las Parejas",11,3641
1228,"Las Perdices",11,3642
1229,"Las Plumas",11,3651
1230,"Las Rosas",11,3641
1231,"Las Toscas",11,3641
1232,"Las Varas",11,3642
1233,"Las Varillas",11,3642
1234,Leones,11,3642
1235,Libertad,11,3638
1236,"Libertador General San Martín",11,3645
1237,"Lomas de Vallejos",11,3638
1238,Loncopué,11,3648
1239,Londres,11,3647
1240,Lonquimay,11,3655
1241,Loreto,11,3644
1242,Loreto,11,3638
1243,"Los Altos",11,3647
1244,"Los Antiguos",11,3649
1245,"Los Charrúas",11,3654
1246,"Los Cocos",11,3642
1247,"Los Conquistadores",11,3654
1248,"Los Cóndores",11,3642
1249,"Los Frentones",11,3640
1250,"Los Helechos",11,3644
1251,"Los Juríes",11,3635
1252,"Los Laureles",11,3641
1253,"Los Menucos",11,3639
1254,"Los Surgentes",11,3642
1255,"Los Telares",11,3635
1256,"Los Varela",11,3647
1257,"Lucas González",11,3654
1258,Luján,11,3636
1259,Macachín,11,3655
1260,Machagai,11,3640
1261,Maciá,11,3654
1262,Maimará,11,3645
1263,Mainque,11,3639
1264,Makallé,11,3640
1265,Malabrigo,11,3641
1266,Malagueño,11,3642
1267,"Malvinas Argentinas",11,3642
1268,Maquinchao,11,3639
1269,"Marcos Juárez",11,3642
1270,"Margarita Belén",11,3640
1271,"Mariano I. Loza",11,3638
1272,"Mariano Moreno",11,3648
1273,Marull,11,3642
1274,Mattaldi,11,3642
1275,Mburucuyá,11,3638
1276,Melincué,11,3641
1277,Mendiolaza,11,3642
1278,Mendoza,11,3646
1279,Mercedes,11,3638
1280,Merlo,11,3636
1281,"Miguel Riglos",11,3655
1282,"Mina Clavero",11,3642
1283,Miramar,11,3642
1284,Mocoretá,11,3638
1285,"Mojón Grande",11,3644
1286,"Monte Buey",11,3642
1287,"Monte Caseros",11,3638
1288,"Monte Cristo",11,3642
1289,"Monte Maíz",11,3642
1290,Montecarlo,11,3644
1291,Monteros,11,3637
1292,Morrison,11,3642
1293,Morteros,11,3642
1294,Mutquín,11,3647
1295,Mártires,11,3644
1296,Napenay,11,3640
1297,Naschel,11,3636
1298,Neuquén,11,3648
1299,Noetinger,11,3642
1300,Nogoyá,11,3654
1301,"Nuestra Señora del Rosario de Caa Catí",11,3638
1302,"Nueve de Julio",11,3634
1303,"Nueve de Julio",11,3638
1304,Oberá,11,3644
1305,"Obispo Trejo",11,3642
1306,Oliva,11,3642
1307,Oncativo,11,3642
1308,Ordóñez,11,3642
1309,"Oro Verde",11,3654
1310,"Palma Sola",11,3645
1311,"Palmar Grande",11,3638
1312,"Palo Santo",11,3652
1313,Palpalá,11,3645
1314,"Pampa Almirón",11,3640
1315,"Pampa de los Guanacos",11,3635
1316,"Pampa del Indio",11,3640
1317,"Pampa del Infierno",11,3640
1318,Panambí,11,3644
1319,Paraná,11,3654
1320,Parera,11,3655
1321,Pascanas,11,3642
1322,Pasco,11,3642
1323,"Paso de la Patria",11,3638
1324,"Paso de los Libres",11,3638
1325,"Pedro R. Fernández",11,3638
1326,"Perito Moreno",11,3649
1327,Perugorría,11,3638
1328,"Picada Gobernador López",11,3644
1329,"Pico Truncado",11,3649
1330,"Picún Leufú",11,3648
1331,"Piedra del Águila",11,3648
1332,"Piedras Blancas",11,3654
1333,Pilar,11,3642
1334,Pilcaniyeu,11,3639
1335,Piquillín,11,3642
1336,Pirané,11,3652
1337,"Plaza Huincul",11,3648
1338,Plottier,11,3648
1339,Pocito,11,3634
1340,Pomán,11,3647
1341,Porteña,11,3642
1342,Posadas,11,3644
1343,"Pozo del Molle",11,3642
1344,"Pozo del Tigre",11,3652
1345,"Presidencia Roca",11,3640
1346,"Presidencia Roque Sáenz Peña",11,3640
1347,"Presidencia de la Plaza",11,3640
1348,Pronunciamiento,11,3654
1349,"Pueblo Libertador",11,3638
1350,"Puerta de Corral Quemado",11,3647
1351,"Puerto Bermejo",11,3640
1352,"Puerto Deseado",11,3649
1353,"Puerto Eldorado",11,3644
1354,"Puerto Esperanza",11,3644
1355,"Puerto Ibicuy",11,3654
1356,"Puerto Iguazú",11,3644
1357,"Puerto Leoni",11,3644
1358,"Puerto Libertad",11,3644
1359,"Puerto Madryn",11,3651
1360,"Puerto Piray",11,3644
1361,"Puerto Rico",11,3644
1362,"Puerto Santa Cruz",11,3649
1363,"Puerto Tirol",11,3640
1364,"Puerto Vilelas",11,3640
1365,"Puerto Yeruá",11,3654
1366,Pérez,11,3641
1367,"Quemú Quemú",11,3655
1368,Quilino,11,3642
1369,Quimilí,11,3635
1370,Quitilipi,11,3640
1371,"Rada Tilly",11,3651
1372,Rafaela,11,3641
1373,Rancul,11,3655
1374,Rawson,11,3651
1375,Realicó,11,3655
1376,Reconquista,11,3641
1377,Recreo,11,3641
1378,Recreo,11,3647
1379,Resistencia,11,3640
1380,Retiro,11,3656
1381,"Riacho Eh-Eh",11,3652
1382,Riachuelo,11,3638
1383,Roldán,11,3641
1384,Rosario,11,3641
1385,"Rosario del Tala",11,3654
1386,Rufino,11,3641
1387,"Ruiz de Montoya",11,3644
1388,"Río Ceballos",11,3642
1389,"Río Colorado",11,3639
1390,"Río Cuarto",11,3642
1391,"Río Gallegos",11,3649
1392,"Río Grande",11,3650
1393,"Río Mayo",11,3651
1394,"Río Pico",11,3651
1395,"Río Segundo",11,3642
1396,"Río Tercero",11,3642
1397,"Río Turbio",11,3649
1398,Sacanta,11,3642
1399,Saladas,11,3638
1400,Saldán,11,3642
1401,Salsacate,11,3642
1402,Salsipuedes,11,3642
1403,Salta,11,3643
1404,Sampacho,11,3642
1405,Samuhú,11,3640
1406,"San Agustín",11,3642
1407,"San Agustín de Valle Fértil",11,3634
1408,"San Antonio",11,3647
1409,"San Antonio Oeste",11,3639
1410,"San Antonio de Litín",11,3642
1411,"San Antonio de los Cobres",11,3643
1412,"San Basilio",11,3642
1413,"San Benito",11,3654
1414,"San Bernardo",11,3640
1415,"San Carlos",11,3642
1416,"San Carlos",11,3638
1417,"San Carlos Centro",11,3641
1418,"San Carlos de Bariloche",11,3639
1419,"San Cosme",11,3638
1420,"San Cristóbal",11,3641
1421,"San Fernando del Valle de Catamarca",11,3647
1422,"San Francisco",11,3642
1423,"San Francisco de Laishí",11,3652
1424,"San Francisco del Chañar",11,3642
1425,"San Francisco del Monte de Oro",11,3636
1426,"San Gustavo",11,3654
1427,"San Javier",11,3641
1428,"San Jorge",11,3641
1429,"San José",11,3644
1430,"San José de Feliciano",11,3654
1431,"San José de Jáchal",11,3634
1432,"San José de la Dormida",11,3642
1433,"San Juan",11,3634
1434,"San Julián",11,3649
1435,"San Justo",11,3654
1436,"San Justo",11,3641
1437,"San Lorenzo",11,3638
1438,"San Luis",11,3636
1439,"San Luis del Palmar",11,3638
1440,"San Martín",11,3646
1441,"San Martín",11,3634
1442,"San Martín de los Andes",11,3648
1443,"San Miguel",11,3638
1444,"San Miguel de Tucumán",11,3637
1445,"San Pedro",11,3635
1446,"San Pedro",11,3644
1447,"San Pedro de Jujuy",11,3645
1448,"San Rafael",11,3646
1449,"San Ramón de la Nueva Orán",11,3643
1450,"San Salvador",11,3654
1451,"San Salvador de Jujuy",11,3645
1452,"San Vicente",11,3644
1453,"Santa Ana",11,3654
1454,"Santa Anita",11,3654
1455,"Santa Clara",11,3645
1456,"Santa Elena",11,3654
1457,"Santa Eufemia",11,3642
1458,"Santa Fe",11,3641
1459,"Santa Isabel",11,3655
1460,"Santa Lucía",11,3634
1461,"Santa Lucía",11,3638
1462,"Santa Magdalena",11,3642
1463,"Santa María",11,3644
1464,"Santa María",11,3647
1465,"Santa Rosa",11,3655
1466,"Santa Rosa",11,3638
1467,"Santa Rosa de Calamuchita",11,3642
1468,"Santa Rosa de Río Primero",11,3642
1469,"Santa Rosa de Tastil",11,3643
1470,"Santa Rosa del Conlara",11,3636
1471,"Santa Sylvina",11,3640
1472,"Santiago Temple",11,3642
1473,"Santiago del Estero",11,3635
1474,"Santo Pipó",11,3644
1475,"Santo Tomé",11,3641
1476,"Santo Tomé",11,3638
1477,Sarmiento,11,3651
1478,Sastre,11,3641
1479,"Saturnino M. Laspiur",11,3642
1480,"Sauce de Luna",11,3654
1481,"Sebastián Elcano",11,3642
1482,Seguí,11,3654
1483,Senillosa,11,3648
1484,Serrano,11,3642
1485,Serrezuela,11,3642
1486,"Sierra Colorada",11,3639
1487,"Sierra Grande",11,3639
1488,Simoca,11,3637
1489,Sumampa,11,3635
1490,Sunchales,11,3641
1491,"Suncho Corral",11,3635
1492,Tabossi,11,3654
1493,"Taco Pozo",11,3640
1494,Tacuarendí,11,3641
1495,"Tafí Viejo",11,3637
1496,"Tafí del Valle",11,3637
1497,Tancacha,11,3642
1498,Tartagal,11,3643
1499,Tecka,11,3651
1500,Telén,11,3655
1501,"Termas de Río Hondo",11,3635
1502,Ticino,11,3642
1503,Tilcara,11,3645
1504,Tilisarao,11,3636
1505,Tinogasta,11,3647
1506,Tintina,11,3635
1507,Toledo,11,3642
1508,Tolhuin,11,3650
1509,Tostado,11,3641
1510,Totoras,11,3641
1511,Trancas,11,3637
1512,Trelew,11,3651
1513,Trenel,11,3655
1514,"Tres Capones",11,3644
1515,"Tres Isletas",11,3640
1516,Trevelin,11,3651
1517,"Tío Pujio",11,3642
1518,Ubajay,11,3654
1519,Ucacha,11,3642
1520,Unión,11,3636
1521,Unquillo,11,3642
1522,Urdinarrain,11,3654
1523,Uriburu,11,3655
1524,Ushuaia,11,3650
1525,Valcheta,11,3639
1526,"Valle Hermoso",11,3642
1527,"Veinticinco de Mayo",11,3655
1528,"Veinticinco de Mayo",11,3644
1529,"Venado Tuerto",11,3641
1530,Vera,11,3641
1531,Viale,11,3654
1532,Viamonte,11,3642
1533,Victoria,11,3654
1534,Victorica,11,3655
1535,"Vicuña Mackenna",11,3642
1536,Viedma,11,3639
1537,"Villa Allende",11,3642
1538,"Villa Ascasubi",11,3642
1539,"Villa Atamisqui",11,3635
1540,"Villa Basilio Nievas",11,3634
1541,"Villa Berna",11,3642
1542,"Villa Berthet",11,3640
1543,"Villa Bustos",11,3653
1544,"Villa Carlos Paz",11,3642
1545,"Villa Cañás",11,3641
1546,"Villa Concepción del Tío",11,3642
1547,"Villa Constitución",11,3641
1548,"Villa Cura Brochero",11,3642
1549,"Villa Dolores",11,3642
1550,"Villa Elisa",11,3654
1551,"Villa Escolar",11,3652
1552,"Villa General Belgrano",11,3642
1553,"Villa General Guemes",11,3652
1554,"Villa General Mitre",11,3635
1555,"Villa General Roca",11,3636
1556,"Villa Giardino",11,3642
1557,"Villa Hernandarias",11,3654
1558,"Villa Huidobro",11,3642
1559,"Villa La Angostura",11,3648
1560,"Villa Las Rosas",11,3642
1561,"Villa Lugano",11,3656
1562,"Villa Mantero",11,3654
1563,"Villa María",11,3642
1564,"Villa María Grande",11,3654
1565,"Villa Mercedes",11,3636
1566,"Villa Mugueta",11,3641
1567,"Villa Nueva",11,3642
1568,"Villa Ocampo",11,3641
1569,"Villa Ojo de Agua",11,3635
1570,"Villa Ortúzar",11,3656
1571,"Villa Paranacito",11,3654
1572,"Villa Paula de Sarmiento",11,3634
1573,"Villa Reducción",11,3642
1574,"Villa Regina",11,3639
1575,"Villa Rumipal",11,3642
1576,"Villa Santa Rita",11,3656
1577,"Villa Trinidad",11,3641
1578,"Villa Tulumba",11,3642
1579,"Villa Urquiza",11,3654
1580,"Villa Valeria",11,3642
1581,"Villa de Soto",11,3642
1582,"Villa del Dique",11,3642
1583,"Villa del Rosario",11,3642
1584,"Villa del Rosario",11,3654
1585,"Villa del Totoral",11,3642
1586,"Villa Ángela",11,3640
1587,Villaguay,11,3654
1588,Vinchina,11,3653
1589,"Vista Alegre",11,3648
1590,Wanda,11,3644
1591,"Wenceslao Escalante",11,3642
1592,Winifreda,11,3655
1593,"Yacimiento Río Turbio",11,3649
1594,Yapeyú,11,3638
1595,"Yataity Calle",11,3638
1596,"Yerba Buena",11,3637
1597,Yuto,11,3645
1598,Zapala,11,3648
1599,Ñorquinco,11,3639
1600,Abfaltersbach,15,2064
1601,Absam,15,2064
1602,Absdorf,15,2065
1603,Abtenau,15,2061
1604,Abtissendorf,15,2059
1605,Abwinden,15,2058
1606,Achau,15,2065
1607,Achenkirch,15,2064
1608,Aderklaa,15,2065
1609,Adlwang,15,2058
1610,Admont,15,2059
1611,Adnet,15,2061
1612,Afiesl,15,2058
1613,"Aflenz Kurort",15,2059
1614,Aggsbach,15,2065
1615,Ahorn,15,2058
1616,Aibl,15,2059
1617,Aichkirchen,15,2058
1618,"Aigen im Ennstal",15,2059
1619,"Aigen im Mühlkreis",15,2058
1620,Ainet,15,2064
1621,Aistersheim,15,2058
1622,"Alberndorf in der Riedmark",15,2058
1623,Alberschwende,15,2063
1624,Albersdorf,15,2059
1625,Aldrans,15,2064
1626,Alkoven,15,2058
1627,Alland,15,2065
1628,Allentsteig,15,2065
1629,"Allerheiligen bei Wildon",15,2059
1630,"Allerheiligen im Mühlkreis",15,2058
1631,"Allerheiligen im Mürztal",15,2059
1632,Allhaming,15,2058
1633,Allhartsberg,15,2065
1634,Alpbach,15,2064
1635,Altach,15,2063
1636,Altaussee,15,2059
1637,"Altenberg bei Linz",15,2058
1638,Altenburg,15,2065
1639,Altendorf,15,2065
1640,Altenfelden,15,2058
1641,"Altenmarkt an der Triesting",15,2065
1642,"Altenmarkt bei Fürstenfeld",15,2059
1643,"Altenmarkt bei Sankt Gallen",15,2059
1644,"Altenmarkt im Pongau",15,2061
1645,Altheim,15,2058
1646,Althofen,15,2057
1647,Altlengbach,15,2065
1648,Altlichtenberg,15,2058
1649,Altlichtenwarth,15,2065
1650,Altmelon,15,2065
1651,Altmünster,15,2058
1652,Amlach,15,2064
1653,Ampass,15,2064
1654,Ampflwang,15,2058
1655,Amras,15,2064
1656,Amstetten,15,2065
1657,Andau,15,2062
1658,Andelsbuch,15,2063
1659,Andlersdorf,15,2065
1660,Andorf,15,2058
1661,Andritz,15,2059
1662,Angath,15,2064
1663,Anger,15,2061
1664,Anger,15,2059
1665,Angerberg,15,2064
1666,"Angern an der March",15,2065
1667,Anif,15,2061
1668,Annabichl,15,2057
1669,Anras,15,2064
1670,Ansfelden,15,2058
1671,Antau,15,2062
1672,Anthering,15,2061
1673,Apetlon,15,2062
1674,Apfelberg,15,2059
1675,Arbesbach,15,2065
1676,"Ardagger Stift",15,2065
1677,Ardning,15,2059
1678,Arnfels,15,2059
1679,Arnoldstein,15,2057
1680,Arnreit,15,2058
1681,Arriach,15,2057
1682,Arzberg,15,2059
1683,Arzl,15,2064
1684,"Arzl im Pitztal",15,2064
1685,"Aschach an der Donau",15,2058
